PMID,Study_Type,variable,section,r1,r2,adjTA,adjYA,p2,final,source,status,phase1,verdict
STUDY-0248,Causal,causal_miss_outcome,Causal,Not reported or unknown,No,Not reported or unknown,No,Not reported or unknown,Not reported or unknown,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the first reviewer
STUDY-0189,Causal,causal_base_sel,Causal,No,No baseline selection bias from investigator,No baseline selection bias from investigator,No baseline selection bias from investigator,NA,No baseline selection bias from investigator,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0189,Causal,causal_comp_dis,Causal,No,NA,NA,NA,NA,,unresolved,Disagreed on applicability,Only one adjudicator recorded a call,Still unresolved
STUDY-0189,Causal,causal_follow,Causal,No,Yes,Yes,Yes,NA,Yes,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0189,Causal,causal_ltfu_bias,Causal,NA,Not reported or unknown,Not reported or unknown,Not reported or unknown,NA,Not reported or unknown,TA=YA,Disagreed on applicability,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0189,Causal,causal_val_exposure,Causal,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",No,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0189,Causal,causal_val_outcome,Causal,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",No,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0189,Causal,causal_base_conf_meth,Causal,Propensity score;Inverse probability of treatment weighting,Matching;Regression;Propensity score;Inverse probability of treatment weighting,Matching;Propensity score;Inverse probability of treatment weighting,Matching;Regression;Propensity score;Inverse probability of treatment weighting,Matching;Regression;Propensity score;Inverse probability of treatment weighting,Matching;Regression;Propensity score;Inverse probability of treatment weighting,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the second reviewer
STUDY-0189,Causal,causal_time_verying,Causal,No,Yes,Yes,No,Yes,Yes,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the second reviewer
STUDY-0189,Causal,causal_tv_conf_meth,Causal,NA,Regression,Matching;Propensity score;Inverse probability of treatment weighting,NA,Matching;Propensity score;Inverse probability of treatment weighting,Matching;Propensity score;Inverse probability of treatment weighting,phaseII,Disagreed on applicability,Only one adjudicator recorded a call,Overrode both reviewers
STUDY-0189,Causal,causal_miss_exposure,Causal,No,Yes,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0189,Causal,causal_hand_miss_exposure,Causal,NA,"Yes, multiple imputation",NA,NA,NA,,unresolved,Disagreed on applicability,Only one adjudicator recorded a call,Still unresolved
STUDY-0189,Causal,causal_miss_outcome,Causal,Not reported or unknown,Yes,Yes,Not reported or unknown,No,No,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0189,Causal,causal_hand_miss_outcom,Causal,NA,"Yes, multiple imputation","Yes, multiple imputation",NA,skipped,skipped,phaseII,Disagreed on applicability,Only one adjudicator recorded a call,Upheld the first reviewer
STUDY-0189,Causal,causal_err_disc,Causal,Selection bias;Confounding bias,Confounding bias,Random error;Selection bias;Measurement bias;Confounding bias;Missing data,Selection bias;Confounding bias,Selection bias; Measurement bias; Confounding bias,Selection bias;Measurement bias;Confounding bias,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0701,Descriptive,descriptive_base_sel,Descriptive,No,No baseline selection bias from investigator,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0701,Descriptive,descriptive_outcome_type,Descriptive,Subjective,Objective,Objective,Objective,NA,Objective,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0701,Descriptive,descriptive_val_outcome,Descriptive,"Yes, the authors conducted content/face validity or cited the content/face validity from other studies","This type of objective measurement does not usually require validation (e.g., surgical intervention)","Yes, the authors conducted content/face validity or cited the content/face validity from other studies","Yes, the authors conducted content/face validity or cited the content/face validity from other studies",NA,"Yes, the authors conducted content/face validity or cited the content/face validity from other studies",TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0701,Descriptive,descriptive_miss_outcome,Descriptive,Yes,No,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0701,Descriptive,descriptive_hand_miss_outcom,Descriptive,No,NA,NA,NA,NA,,unresolved,Disagreed on applicability,Only one adjudicator recorded a call,Still unresolved
STUDY-0701,Descriptive,descriptive_err_disc,Descriptive,None of the above,Selection bias,None of the above,Selection bias,None of the above,None of the above,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the first reviewer
STUDY-0701,Descriptive,descriptive_confl_task,Descriptive,No,Yes,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0040,Causal,causal_sampling,Causal,Random,Non-random,Non-random,Non-random,NA,Non-random,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_ltfu_bias,Causal,No,Yes,Yes,Yes,NA,Yes,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_ltfu_acc,Causal,NA,No,No,No,NA,No,TA=YA,Disagreed on applicability,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_val_outcome,Causal,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",No,No,"This type of objective measurement does not usually require validation (e.g., surgical intervention)","Yes, the authors conducted criterion validity or cited the criterion validity from other studies","Yes, the authors conducted criterion validity or cited the criterion validity from other studies",phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0040,Causal,causal_diff_or_nondiff_out,Causal,Differential with respect to the exposure,Non-differential with respect to the exposure,Non-differential with respect to the exposure,Non-differential with respect to the exposure,NA,Non-differential with respect to the exposure,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_base_conf_meth,Causal,Randomization;Matching,Randomization,Randomization,Randomization,NA,Randomization,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_conf_var_det,Causal,No adjustment for baseline and time-varying confounding was done,Based on none of the above,Based on none of the above,No adjustment for baseline and time-varying confounding was done,Based on none of the above,Based on none of the above,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the second reviewer
STUDY-0040,Causal,causal_miss_exposure,Causal,Not reported or unknown,No,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_miss_outcome,Causal,No,Yes,Yes,Yes,NA,Yes,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_hand_miss_outcom,Causal,NA,No,No,No,NA,No,TA=YA,Disagreed on applicability,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0040,Causal,causal_err_disc,Causal,Random error,None of the above,Random error,Random error,NA,Random error,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0402,Descriptive,descriptive_val_outcome,Descriptive,"This type of objective measurement does not usually require validation (e.g., surgical intervention)","Yes, the authors conducted content/face validity or cited the content/face validity from other studies","Yes, the authors conducted criterion validity or cited the criterion validity from other studies","This type of objective measurement does not usually require validation (e.g., surgical intervention)","Yes, the authors conducted criterion validity or cited the criterion validity from other studies","Yes, the authors conducted criterion validity or cited the criterion validity from other studies",phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0402,Descriptive,descriptive_out_bias_acc,Descriptive,No,Yes,Yes,Yes,NA,Yes,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0402,Descriptive,descriptive_err_disc,Descriptive,Selection bias;Measurement bias,Measurement bias,Random error;Measurement bias,Measurement bias,Random error;Measurement bias,Random error;Measurement bias,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0402,Descriptive,descriptive_confl_task,Descriptive,Yes,No,No,Yes,Yes,Yes,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Upheld the first reviewer
STUDY-0429,Causal,causal_sampling,Causal,Non-random,Random,Non-random,Non-random,NA,Non-random,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0429,Causal,causal_base_sel,Causal,No,Yes,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the first reviewer
STUDY-0429,Causal,causal_ltfu_bias,Causal,Not reported or unknown,No,Yes,Not reported or unknown,Yes,Yes,phaseII,Disagreed on the answer,Phase I discordant -> phase II,Overrode both reviewers
STUDY-0429,Causal,causal_miss_exposure,Causal,Not reported or unknown,No,No,No,NA,No,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0429,Causal,causal_miss_outcome,Causal,Not reported or unknown,Yes,Yes,Yes,NA,Yes,TA=YA,Disagreed on the answer,Phase I concordant (TA = YA),Upheld the second reviewer
STUDY-0429,Causal,causal_hand_miss_outcom,Causal,NA,"Yes, single imputation with predicted value using regression","Yes, single imputation with predicted value using regression","Yes, single imputation with predicted value using regression",NA,"Yes, single imputation with predicted value using regression",TA=YA,Disagreed on applicability,Phase I concordant (TA = YA),Upheld the second reviewer
